term	normalized	categories	sources	variants
猪妈妈	猪妈妈	商品版权词	商品版权词_encoded_decoded.txt	猪妈妈
《虚无边境》次要角色3	《虚无边境》次要角色3	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》次要角色3
《虚无边境》主要道具-摩托车	《虚无边境》主要道具-摩托车	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-摩托车
《虚无边境》主要角色组2_峪嘉_三维形象	《虚无边境》主要角色组2_峪嘉_三维形象	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要角色组2_峪嘉_三维形象
《虚无边境》主要道具-沙洲军备车	《虚无边境》主要道具-沙洲军备车	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-沙洲军备车
《虚无边境》主要道具-三代令牌	《虚无边境》主要道具-三代令牌	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-三代令牌
《虚无边境》PV2海报	《虚无边境》pv2海报	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》PV2海报
《虚无边境》主角组1_陆珊瑚_三维形象	《虚无边境》主角组1_陆珊瑚_三维形象	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主角组1_陆珊瑚_三维形象
《虚无边境》主要道具-祝福之眼抠除装置	《虚无边境》主要道具-祝福之眼抠除装置	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-祝福之眼抠除装置
《虚无边境》主要道具-一代令牌（珊瑚）	《虚无边境》主要道具-一代令牌(珊瑚)	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-一代令牌（珊瑚）
《虚无边境》珊瑚立绘	《虚无边境》珊瑚立绘	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》珊瑚立绘
《虚无边境》-Q版角色	《虚无边境》-q版角色	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》-Q版角色
《虚无边境》峪嘉立绘	《虚无边境》峪嘉立绘	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》峪嘉立绘
《虚无边境》场景作品集	《虚无边境》场景作品集	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》场景作品集
《虚无边境》主要道具-沙渡船	《虚无边境》主要道具-沙渡船	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-沙渡船
《虚无边境》主要道具-琵琶	《虚无边境》主要道具-琵琶	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-琵琶
《虚无边境》主要道具-界旗	《虚无边境》主要道具-界旗	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-界旗
《虚无边境》机甲_三维形象	《虚无边境》机甲_三维形象	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》机甲_三维形象
《虚无边境》主要道具-赤影令牌	《虚无边境》主要道具-赤影令牌	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-赤影令牌
《虚无边境》主要道具-戒指	《虚无边境》主要道具-戒指	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要道具-戒指
《虚无边境》PV3定档海报	《虚无边境》pv3定档海报	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》PV3定档海报
《虚无边境》主角组3_三维形象	《虚无边境》主角组3_三维形象	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主角组3_三维形象
《虚无边境》PV1海报	《虚无边境》pv1海报	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》PV1海报
《虚无边境》次要角色1	《虚无边境》次要角色1	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》次要角色1
《虚无边境》主要角色-作战部队（三代星戎）	《虚无边境》主要角色-作战部队(三代星戎)	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》主要角色-作战部队（三代星戎）
《虚无边境》次要角色2	《虚无边境》次要角色2	商品版权词	商品版权词_encoded_decoded.txt	《虚无边境》次要角色2
《少年歌行海外仙山篇》	《少年歌行海外仙山篇》	商品版权词	商品版权词_encoded_decoded.txt	《少年歌行海外仙山篇》
中国救护（下）	中国救护(下)	商品版权词	商品版权词_encoded_decoded.txt	中国救护（下）
山海际会 第一季 （下）	山海际会第一季(下)	商品版权词	商品版权词_encoded_decoded.txt	山海际会 第一季 （下）
《爱唱歌的大学生（女生季）》	《爱唱歌的大学生(女生季)》	商品版权词	商品版权词_encoded_decoded.txt	《爱唱歌的大学生（女生季）》
《奇食记2》	《奇食记2》	商品版权词	商品版权词_encoded_decoded.txt	《奇食记2》
不死不灭之少年出山 第一季正片	不死不灭之少年出山第一季正片	商品版权词	商品版权词_encoded_decoded.txt	不死不灭之少年出山 第一季正片
天官赐福动画LOGO	天官赐福动画logo	商品版权词	商品版权词_encoded_decoded.txt	天官赐福动画LOGO
山海际会 第一季（上）	山海际会第一季(上)	商品版权词	商品版权词_encoded_decoded.txt	山海际会 第一季（上）
不死不灭之少年出山 第一季logo	不死不灭之少年出山第一季logo	商品版权词	商品版权词_encoded_decoded.txt	不死不灭之少年出山 第一季logo
天官赐福2020儿童节海报	天官赐福2020儿童节海报	商品版权词	商品版权词_encoded_decoded.txt	天官赐福2020儿童节海报
不死不灭之少年出山 主要人物	不死不灭之少年出山主要人物	商品版权词	商品版权词_encoded_decoded.txt	不死不灭之少年出山 主要人物
天官赐福特别篇海报	天官赐福特别篇海报	商品版权词	商品版权词_encoded_decoded.txt	天官赐福特别篇海报
天官赐福2023年春节贺图【庭间新雪】	天官赐福2023年春节贺图【庭间新雪】	商品版权词	商品版权词_encoded_decoded.txt	天官赐福2023年春节贺图【庭间新雪】
中国救护（上）	中国救护(上)	商品版权词	商品版权词_encoded_decoded.txt	中国救护（上）
山海际会 人设	山海际会人设	商品版权词	商品版权词_encoded_decoded.txt	山海际会 人设
山海际会 LOGO	山海际会logo	商品版权词	商品版权词_encoded_decoded.txt	山海际会 LOGO
希灵纪元_第一季_正片	希灵纪元_第一季_正片	商品版权词	商品版权词_encoded_decoded.txt	希灵纪元_第一季_正片
希灵纪元_LOGO	希灵纪元_logo	商品版权词	商品版权词_encoded_decoded.txt	希灵纪元_LOGO
希灵纪元_珊多拉	希灵纪元_珊多拉	商品版权词	商品版权词_encoded_decoded.txt	希灵纪元_珊多拉
希灵纪元_陈俊	希灵纪元_陈俊	商品版权词	商品版权词_encoded_decoded.txt	希灵纪元_陈俊
希灵纪元_许浅浅	希灵纪元_许浅浅	商品版权词	商品版权词_encoded_decoded.txt	希灵纪元_许浅浅
希灵纪元_林雪	希灵纪元_林雪	商品版权词	商品版权词_encoded_decoded.txt	希灵纪元_林雪
希灵纪元_潘多拉	希灵纪元_潘多拉	商品版权词	商品版权词_encoded_decoded.txt	希灵纪元_潘多拉
恒星计划logo	恒星计划logo	商品版权词	商品版权词_encoded_decoded.txt	恒星计划logo
探照灯计划logo	探照灯计划logo	商品版权词	商品版权词_encoded_decoded.txt	探照灯计划logo
《闪闪的儿科医生》	《闪闪的儿科医生》	商品版权词	商品版权词_encoded_decoded.txt	《闪闪的儿科医生》
《三十六骑》第一季	《三十六骑》第一季	商品版权词	商品版权词_encoded_decoded.txt	《三十六骑》第一季
梨雅 Lya	梨雅lya	商品版权词	商品版权词_encoded_decoded.txt	梨雅 Lya
镇魂街 月王	镇魂街月王	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 月王
镇魂街 许褚	镇魂街许褚	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 许褚
镇魂街 李轩辕	镇魂街李轩辕	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 李轩辕
镇魂街第三季 正片	镇魂街第三季正片	商品版权词	商品版权词_encoded_decoded.txt	镇魂街第三季 正片
镇魂街 张郃	镇魂街张郃	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 张郃
镇魂街 曹焱兵	镇魂街曹焱兵	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 曹焱兵
镇魂街 石灵明	镇魂街石灵明	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 石灵明
镇魂街 夏铃	镇魂街夏铃	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 夏铃
镇魂街 北落师门	镇魂街北落师门	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 北落师门
镇魂街 阎风吒	镇魂街阎风吒	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 阎风吒
镇魂街 吉拉	镇魂街吉拉	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 吉拉
镇魂街 徐晃	镇魂街徐晃	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 徐晃
镇魂街 阎巧巧	镇魂街阎巧巧	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 阎巧巧
镇魂街 飞廉	镇魂街飞廉	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 飞廉
镇魂街 花王	镇魂街花王	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 花王
镇魂街 雪王	镇魂街雪王	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 雪王
镇魂街 夏侯渊	镇魂街夏侯渊	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 夏侯渊
镇魂街 夏侯惇	镇魂街夏侯惇	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 夏侯惇
镇魂街 风王	镇魂街风王	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 风王
镇魂街 典韦	镇魂街典韦	商品版权词	商品版权词_encoded_decoded.txt	镇魂街 典韦
女神有点灵 正片	女神有点灵正片	商品版权词	商品版权词_encoded_decoded.txt	女神有点灵 正片
四格勇者 正片	四格勇者正片	商品版权词	商品版权词_encoded_decoded.txt	四格勇者 正片
爱上她的理由 正片	爱上她的理由正片	商品版权词	商品版权词_encoded_decoded.txt	爱上她的理由 正片
披着狼皮的羊 正片	披着狼皮的羊正片	商品版权词	商品版权词_encoded_decoded.txt	披着狼皮的羊 正片
宁时雨	宁时雨	商品版权词	商品版权词_encoded_decoded.txt	宁时雨
黄夏日	黄夏日	商品版权词	商品版权词_encoded_decoded.txt	黄夏日
燃夏_次要角色	燃夏_次要角色	商品版权词	商品版权词_encoded_decoded.txt	燃夏_次要角色
燃夏 定档海报	燃夏定档海报	商品版权词	商品版权词_encoded_decoded.txt	燃夏 定档海报
燃夏 Logo	燃夏logo	商品版权词	商品版权词_encoded_decoded.txt	燃夏 Logo
王海阳	王海阳	商品版权词	商品版权词_encoded_decoded.txt	王海阳
李申冬	李申冬	商品版权词	商品版权词_encoded_decoded.txt	李申冬
《火星西路7号》Logo 设计	《火星西路7号》logo设计	商品版权词	商品版权词_encoded_decoded.txt	《火星西路7号》Logo 设计
《火星西路7号》主要角色设计	《火星西路7号》主要角色设计	商品版权词	商品版权词_encoded_decoded.txt	《火星西路7号》主要角色设计
《怪兽小馆》第一季	《怪兽小馆》第一季	商品版权词	商品版权词_encoded_decoded.txt	《怪兽小馆》第一季
电器少女	电器少女	商品版权词	商品版权词_encoded_decoded.txt	电器少女
《怪兽小馆》片名字体设计：怪兽小馆	《怪兽小馆》片名字体设计:怪兽小馆	商品版权词	商品版权词_encoded_decoded.txt	《怪兽小馆》片名字体设计：怪兽小馆
《火凤燎原》 角色 燎原火	《火凤燎原》角色燎原火	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 燎原火
《火凤燎原》 角色 司马懿	《火凤燎原》角色司马懿	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 司马懿
《火凤燎原》 角色 孙淑	《火凤燎原》角色孙淑	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 孙淑
《火凤燎原》 角色 张飞	《火凤燎原》角色张飞	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 张飞
《火凤燎原》 角色 吕布	《火凤燎原》角色吕布	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 吕布
《火凤燎原》 角色 董卓	《火凤燎原》角色董卓	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 董卓
《火凤燎原》logo	《火凤燎原》logo	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》logo
《火凤燎原》 角色 小孟	《火凤燎原》角色小孟	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 小孟
《火凤燎原》 角色 关羽	《火凤燎原》角色关羽	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 关羽
《火凤燎原》 角色 魔神武士	《火凤燎原》角色魔神武士	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 魔神武士
《火凤燎原》 角色 刘备	《火凤燎原》角色刘备	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 刘备
《不止考古·我与三星堆》 Logo	《不止考古·我与三星堆》logo	商品版权词	商品版权词_encoded_decoded.txt	《不止考古·我与三星堆》 Logo
《火凤燎原》 主要道具	《火凤燎原》主要道具	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 主要道具
《火凤燎原》 角色 袁方	《火凤燎原》角色袁方	商品版权词	商品版权词_encoded_decoded.txt	《火凤燎原》 角色 袁方
